"EQUIPAMENTO","MANCAL","DATA","TEMPERATURA"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","15/05/2021","645.2295"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","16/05/2021","644.44771"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","17/05/2021","623.81861"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","18/05/2021","646.94646"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","19/05/2021","639.61862"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","20/05/2021","651.57397"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","21/05/2021","651.23773"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","22/05/2021","651.22193"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","23/05/2021","648.96845"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","24/05/2021","646.89078"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","25/05/2021","652.08763"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","26/05/2021","659.88564"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","27/05/2021","657.60818"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","28/05/2021","649.66032"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","29/05/2021","653.76227"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","30/05/2021","658.63225"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","31/05/2021","656.05313"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","01/06/2021","633.35967"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","02/06/2021","638.44096"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","03/06/2021","649.22539"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","04/06/2021","649.34163"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","05/06/2021","652.62622"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","06/06/2021","649.27387"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","07/06/2021","644.33454"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","08/06/2021","648.52184"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","09/06/2021","646.28972"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","10/06/2021","647.03695"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","11/06/2021","642.67952"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","12/06/2021","643.88233"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","13/06/2021","639.12978"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","14/06/2021","647.06567"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","15/06/2021","642.21957"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","16/06/2021","644.20505"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","17/06/2021","645.3619"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","18/06/2021","649.66029"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","19/06/2021","651.62793"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","20/06/2021","651.56693"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","21/06/2021","646.70867"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","22/06/2021","648.23798"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","23/06/2021","651.49991"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","24/06/2021","649.14687"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","25/06/2021","643.39479"
"GE-4100.12001B","ECU1.G2-TI-MANCT.F_CV","26/06/2021","640.80724"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","04/01/2021","88.46892"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","05/01/2021","88.70467"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","06/01/2021","89.00348"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","07/01/2021","89.26297"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","08/01/2021","89.27669"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","09/01/2021","88.64111"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","10/01/2021","88.61556"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","11/01/2021","88.61114"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","12/01/2021","88.68781"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","13/01/2021","88.53509"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","14/01/2021","88.40948"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","15/01/2021","88.83468"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","16/01/2021","88.47735"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","17/01/2021","88.23345"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","18/01/2021","88.37844"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","19/01/2021","88.26974"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","20/01/2021","88.31978"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","21/01/2021","88.35453"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","22/01/2021","88.71853"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","23/01/2021","87.93804"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","24/01/2021","87.99914"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","25/01/2021","88.17682"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","27/01/2021","88"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","28/01/2021","87.37123"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","29/01/2021","88.77438"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","30/01/2021","89"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","31/01/2021","88.76766"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","01/02/2021","89"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","02/02/2021","89.35218"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","03/02/2021","89.91121"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","04/02/2021","90"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","05/02/2021","89.73171"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","06/02/2021","88.99652"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","07/02/2021","89.23571"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","08/02/2021","89.97645"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","09/02/2021","90"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","10/02/2021","89.99301"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","11/02/2021","89.97561"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","12/02/2021","89.64461"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","13/02/2021","89.19336"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","14/02/2021","89.78921"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","15/02/2021","89.90765"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","16/02/2021","89.97909"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","17/02/2021","89.98785"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","18/02/2021","90.14395"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","19/02/2021","90.09268"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","20/02/2021","89.97738"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","21/02/2021","89.97915"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","22/02/2021","90.0593"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","23/02/2021","89.86604"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","26/02/2021","90.46634"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","27/02/2021","90"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","28/02/2021","90.52033"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","01/03/2021","90.99997"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","02/03/2021","90.46281"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","03/03/2021","90.11499"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","04/03/2021","90.0511"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","05/03/2021","89.85846"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","06/03/2021","89.82262"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","07/03/2021","89.52051"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","08/03/2021","74.31824"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","09/03/2021","77.70854"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","10/03/2021","88.96415"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","11/03/2021","89.17308"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","12/03/2021","89.29908"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","13/03/2021","89.19866"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","14/03/2021","89.41172"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","15/03/2021","89.60599"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","16/03/2021","89.7466"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","17/03/2021","89.91273"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","20/03/2021","89.98983"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","21/03/2021","89.99827"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","22/03/2021","90"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","23/03/2021","89.8781"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","24/03/2021","89.78562"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","25/03/2021","89.50583"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","27/03/2021","90.06995"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","28/03/2021","90.03832"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","29/03/2021","89.6813"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","30/03/2021","89.25961"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","31/03/2021","89.49241"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","01/04/2021","83.08104"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","02/04/2021","88.2648"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","03/04/2021","88.4039"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","04/04/2021","89.14724"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","05/04/2021","89.34552"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","06/04/2021","89.51104"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","07/04/2021","89.49713"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","08/04/2021","89.99827"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","09/04/2021","89.59928"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","10/04/2021","89.28923"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","11/04/2021","89.9036"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","12/04/2021","90"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","13/04/2021","89.96521"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","14/04/2021","90.03136"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","15/04/2021","89.60621"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","16/04/2021","88.54878"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","17/04/2021","88.16412"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","18/04/2021","88.48088"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","19/04/2021","88.78602"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","20/04/2021","88.9094"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","21/04/2021","89"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","22/04/2021","88.98137"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","24/04/2021","88.1383"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","25/04/2021","88.87981"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","26/04/2021","89.08357"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","27/04/2021","89.23682"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","28/04/2021","87.5344"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","29/04/2021","89.45463"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","30/04/2021","89.58504"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","01/05/2021","89.36821"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","02/05/2021","89.88975"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","03/05/2021","90"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","04/05/2021","90"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","05/05/2021","90.01914"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","07/05/2021","89.28144"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","08/05/2021","88.74153"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","09/05/2021","88.96514"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","10/05/2021","89.25439"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","11/05/2021","89.60967"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","12/05/2021","90"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","13/05/2021","89.60171"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","14/05/2021","89.07607"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","15/05/2021","89.99303"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","16/05/2021","90.43269"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","17/05/2021","88.13982"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","18/05/2021","86.44088"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","19/05/2021","87.61097"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","20/05/2021","87.92133"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","21/05/2021","88"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","22/05/2021","88.07089"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","23/05/2021","88.52476"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","24/05/2021","89.06969"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","25/05/2021","89.51231"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","26/05/2021","89.9626"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","27/05/2021","89.38065"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","28/05/2021","88.55943"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","29/05/2021","89.25614"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","30/05/2021","89.50237"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","31/05/2021","89.78563"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","01/06/2021","88.85597"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","02/06/2021","88.98606"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","03/06/2021","88.58973"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","04/06/2021","88.08355"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","05/06/2021","88.09752"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","06/06/2021","88.31501"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","07/06/2021","88.99416"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","08/06/2021","89.16204"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","09/06/2021","89.55598"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","10/06/2021","89.28659"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","11/06/2021","88.63177"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","12/06/2021","88.99826"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","13/06/2021","89.39476"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","14/06/2021","89.82262"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","15/06/2021","89.9965"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","16/06/2021","89.82898"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","17/06/2021","89.91529"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","18/06/2021","89.54876"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","19/06/2021","89.0337"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","20/06/2021","89.24917"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","21/06/2021","89.56083"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","22/06/2021","89.72006"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","23/06/2021","89.20615"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","24/06/2021","88.19512"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","25/06/2021","88.3711"
"GE-4100.12001B","ECU1.G2-TI-MANC1.F_CV","26/06/2021","88.54088"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","04/01/2021","91.9442"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","05/01/2021","91.96166"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","06/01/2021","92.14894"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","07/01/2021","92.11932"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","08/01/2021","92.04639"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","09/01/2021","91.81356"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","10/01/2021","91.84151"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","11/01/2021","91.92299"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","12/01/2021","92.02436"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","13/01/2021","92.00347"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","14/01/2021","91.95819"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","15/01/2021","91.90708"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","16/01/2021","91.56505"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","17/01/2021","91.264"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","18/01/2021","91.54023"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","19/01/2021","91.80652"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","20/01/2021","92.01046"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","21/01/2021","92.01505"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","22/01/2021","92.10747"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","23/01/2021","90.79889"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","24/01/2021","90.72588"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","25/01/2021","90.78142"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","27/01/2021","91.00435"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","28/01/2021","90.2737"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","29/01/2021","91.49134"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","30/01/2021","92"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","31/01/2021","91.35722"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","01/02/2021","91.49294"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","02/02/2021","91.98714"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","03/02/2021","91.99421"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","04/02/2021","91.99824"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","05/02/2021","91.97726"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","06/02/2021","91.96518"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","07/02/2021","91.90008"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","08/02/2021","91.99649"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","09/02/2021","92"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","10/02/2021","91.99301"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","11/02/2021","91.8955"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","12/02/2021","91.99652"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","13/02/2021","91.98375"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","14/02/2021","91.96167"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","15/02/2021","91.91297"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","16/02/2021","91.97912"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","17/02/2021","91.95998"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","18/02/2021","92.00436"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","19/02/2021","91.99034"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","20/02/2021","92"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","21/02/2021","92.01314"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","22/02/2021","92.0959"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","23/02/2021","92.02537"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","26/02/2021","92.66171"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","27/02/2021","92.90706"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","28/02/2021","93.00694"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","01/03/2021","93.00347"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","02/03/2021","92.55191"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","03/03/2021","92.19747"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","04/03/2021","92.38637"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","05/03/2021","92.84796"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","06/03/2021","93.135"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","07/03/2021","92.50471"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","08/03/2021","76.88148"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","09/03/2021","79.3999"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","10/03/2021","90.2447"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","11/03/2021","90.71222"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","12/03/2021","91.04524"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","13/03/2021","90.99652"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","14/03/2021","91"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","15/03/2021","91"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","16/03/2021","91"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","17/03/2021","91.43014"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","20/03/2021","91.02093"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","21/03/2021","91.24739"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","22/03/2021","91.0777"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","23/03/2021","91.26043"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","24/03/2021","91.55695"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","25/03/2021","91.14225"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","27/03/2021","91.42474"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","28/03/2021","91.43668"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","29/03/2021","91.05947"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","30/03/2021","91.05521"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","31/03/2021","91.23785"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","01/04/2021","85.06081"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","02/04/2021","90.785"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","03/04/2021","90.93274"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","04/04/2021","91.16837"
"GE-4100.12001B","ECU1.G2-TI-MANC2.F_CV","05/04/2021","91.3101"
